schedule_id,flight_date,origin_airport,dest_airport,dept_time,arr_time,flight_id ,delay_time,flight_status_id 
SC000584787,10/25/2018,JFK,SLC,1924,2229,71,-20,1
SC000584808,10/25/2018,JFK,BOS,1426,1521,118,-17,1
SC000584829,10/25/2018,PBI,JFK,1116,1353,154,-16,1
SC000584850,10/25/2018,ROC,JFK,505,608,185,-27,1
SC000584871,10/25/2018,MCO,BDL,2125,2358,238,-7,1
SC000584892,10/25/2018,JFK,MCO,937,1215,289,-16,1
SC000584913,10/25/2018,SFO,BOS,1155,2031,334,-9,1
SC000584934,10/25/2018,DCA,BOS,1058,1215,390,9,3
SC000584955,10/25/2018,BOS,BWI,821,955,427,-3,1
SC000584976,10/25/2018,PVD,MCO,608,849,475,-21,1
SC000584997,10/25/2018,PWM,JFK,2224,2329,507,181,3
SC000585018,10/25/2018,EWR,PBI,1959,2241,543,-8,1
SC000585039,10/25/2018,MCO,JFK,1338,1610,584,2,3
SC000585060,10/25/2018,BOS,SFO,1553,1924,633,-2,1
SC000585081,10/25/2018,JAX,JFK,1204,1422,678,52,3
SC000585102,10/25/2018,JAX,DCA,1623,1800,716,-6,1
SC000585123,10/25/2018,JFK,RDU,1213,1401,785,-1,1
SC000585144,10/25/2018,LGB,SJC,641,803,826,-2,1
SC000585165,10/25/2018,RSW,BOS,548,905,866,4,3
SC000585186,10/25/2018,HOU,BOS,1828,2244,932,-17,1
SC000585207,10/25/2018,MCO,JFK,603,828,990,-12,1
SC000585228,10/25/2018,JFK,SAV,1610,1839,1041,-3,1
SC000585249,10/25/2018,JFK,ORD,833,1011,1105,-6,1
SC000585270,10/25/2018,TPA,SJU,1422,1657,1151,-17,1
SC000585291,10/25/2018,FLL,JFK,1159,1450,1202,-9,1
SC000585312,10/25/2018,CLT,BOS,1129,1352,1246,57,3
SC000585333,10/25/2018,SJU,JFK,1447,1845,1304,-1,1
SC000585354,10/25/2018,SJU,JFK,945,1341,1404,-3,1
SC000585375,10/25/2018,FLL,BDL,1247,1547,1460,9,3
SC000585396,10/25/2018,TPA,BDL,1835,2122,1534,8,3
SC000585417,10/25/2018,CLT,BOS,2106,2312,1646,16,3
SC000585438,10/25/2018,PHL,BOS,859,1025,1776,-1,1
SC000585459,10/25/2018,BOS,PIT,1745,1925,1885,-12,1
SC000585480,10/25/2018,BOS,TPA,1324,1626,1991,-16,1
SC000585501,10/25/2018,BUF,JFK,800,909,2101,-26,1
SC000585522,10/25/2018,EWR,BOS,713,812,2280,-11,1
SC000585543,10/25/2018,FLL,SJU,2156,17,2453,-20,1
SC000585564,10/25/2018,EWR,BOS,2121,2219,2680,-18,1
SC000585585,10/26/2018,JFK,FLL,1024,1313,1,-9,1
SC000585606,10/26/2018,BOS,SAV,726,1009,49,2,3
SC000585627,10/26/2018,JFK,SAN,1629,1905,89,-18,1
SC000585648,10/26/2018,EWR,MCO,2051,2339,127,2,3
SC000585669,10/26/2018,BOS,RSW,1408,1735,165,7,3
SC000585690,10/26/2018,PWM,JFK,1359,1512,207,-3,1
SC000585711,10/26/2018,LGB,SMF,642,809,266,-4,1
SC000585732,10/26/2018,SYR,JFK,839,936,315,-27,1
SC000585753,10/26/2018,IAD,BOS,1858,2018,356,-21,1
SC000585774,10/26/2018,BOS,MSY,945,1241,401,33,3
SC000585795,10/26/2018,PBI,JFK,1838,2112,454,-18,1
SC000585816,10/26/2018,LAX,BOS,1117,2018,488,25,3
SC000585837,10/26/2018,ATL,JFK,1111,1314,520,14,3
SC000585858,10/26/2018,ATL,FLL,1427,1617,567,2,3
SC000585879,10/26/2018,BOS,PHX,1924,2133,603,-7,1
SC000585900,10/26/2018,CLE,FLL,748,1031,657,-14,1
SC000585921,10/26/2018,ATL,BOS,1743,2015,696,25,3
SC000585942,10/26/2018,LGA,BOS,1249,1344,732,95,3
SC000585963,10/26/2018,MCO,SLC,1843,2130,801,-2,1
SC000585984,10/26/2018,JFK,BQN,2355,335,839,-17,1
SC000586005,10/26/2018,BDL,RSW,1002,1313,903,-5,1
SC000586026,10/26/2018,BDL,FLL,711,1105,959,40,3
SC000586047,10/26/2018,BOS,ORD,1657,1842,1011,-16,1
SC000586068,10/26/2018,PVD,MCO,1652,1959,1075,33,3
SC000586089,10/26/2018,RDU,FLL,649,847,1125,-17,1
SC000586110,10/1/2018,ATL,DTW,1659,1849,1417,-11,1
SC000586131,10/1/2018,DTW,BWI,2217,2328,1436,-20,1
SC000586152,10/1/2018,MSP,RAP,2208,2239,1455,-25,1
SC000586173,10/1/2018,ATL,CLE,1003,1139,1474,-12,1
SC000586194,10/1/2018,ORD,LGA,936,1233,1489,-2,1
SC000586215,10/1/2018,DFW,MSP,1822,2037,1509,-18,1
SC000586236,10/1/2018,MIA,MSP,1405,1650,1525,-9,1
SC000586257,10/1/2018,MSP,LAX,1120,1354,1543,25,3
SC000586278,10/1/2018,PHL,ATL,1453,1647,1561,-23,1
SC000586299,10/1/2018,MSP,PIT,2029,2340,1579,0,2
SC000586320,10/1/2018,ATL,PIT,1112,1246,1599,-4,1
SC000586341,10/1/2018,DEN,ATL,721,1159,1616,-3,1
SC000586362,10/1/2018,CLT,DTW,1305,1445,1636,-29,1
SC000586383,10/1/2018,AUS,SLC,1417,1603,1653,-12,1
SC000586404,10/1/2018,ATL,TLH,2220,2313,1669,78,3
SC000586425,10/1/2018,SAN,MSP,1123,1638,1687,-15,1
SC000586446,10/1/2018,LGA,FLL,1937,2225,1702,-28,1
SC000586467,10/1/2018,MSO,MSP,535,909,1718,-11,1
SC000586488,10/1/2018,BNA,DTW,828,1057,1734,-24,1
SC000586509,10/1/2018,SEA,DEN,1135,1500,1751,2,3
SC000586530,10/1/2018,OGG,SEA,2040,516,1768,16,3
SC000586551,10/1/2018,DTW,LGA,1549,1740,1784,-12,1
SC000586572,10/1/2018,PBI,ATL,903,1041,1802,-8,1
SC000586593,10/1/2018,DCA,ATL,1757,1940,1821,-18,1
SC000586614,10/1/2018,BOS,SEA,1719,2056,1837,11,3
SC000586635,10/1/2018,DTW,SAN,1956,2133,1855,-16,1
SC000586656,10/1/2018,TPA,ATL,552,721,1872,-8,1
SC000586677,10/1/2018,ATL,TPA,1120,1240,1891,4,3
SC000586698,10/1/2018,ATL,DFW,2004,2115,1911,-5,1
SC000586719,10/1/2018,FLL,ATL,756,948,1927,-2,1
SC000586740,10/1/2018,BZN,MSP,1342,1647,1945,-13,1
SC000586761,10/1/2018,ATL,DCA,1343,1521,1963,-6,1
SC000586782,10/1/2018,PVD,DTW,1652,1851,1980,-13,1
SC000586803,10/1/2018,MSP,LGA,648,1015,1996,-18,1
SC000586824,10/1/2018,LAS,SEA,816,1045,2017,8,3
SC000586845,10/1/2018,ALB,ATL,1810,2035,2033,-20,1
SC000586866,10/1/2018,LAX,JFK,611,1428,2048,-17,1
SC000586887,10/1/2018,SAT,JFK,804,1258,2068,6,3
SC000586908,10/1/2018,MKE,ATL,608,901,2085,-1,1
SC000586929,10/1/2018,MSP,MKE,716,815,2101,0,2
SC000586950,10/1/2018,MSP,ABQ,1139,1340,2115,3,3
SC000586971,10/1/2018,SAT,ATL,1219,1546,2132,3,3
SC000586992,10/1/2018,MIA,LGA,703,1000,2151,-9,1
SC000587013,10/1/2018,PBI,ATL,1748,1928,2169,-15,1
SC000587034,10/1/2018,ATL,LGA,1929,2143,2186,-4,1
SC000587055,10/1/2018,EVV,ATL,552,759,2205,-18,1
SC000587076,10/1/2018,OGG,LAX,2113,602,2222,51,3
SC000587097,10/1/2018,BHM,ATL,737,950,2242,5,3
SC000587118,10/1/2018,MSY,MSP,1625,1934,2260,39,3
SC000587139,10/1/2018,LGA,TPA,829,1109,2280,-36,1
SC000587160,10/1/2018,MSP,BNA,710,903,2299,-28,1
SC000587181,10/1/2018,CVG,ATL,657,816,2315,-29,1
SC000587202,10/1/2018,MSP,MKE,2224,2325,2336,-15,1
SC000587223,10/1/2018,SMF,ATL,616,1322,2357,-20,1
SC000587244,10/1/2018,SAT,ATL,759,1110,2375,-9,1
SC000587265,10/1/2018,IND,ATL,652,821,2392,-29,1
SC000587286,10/1/2018,DTW,MSY,914,1029,2411,16,3
SC000587307,10/1/2018,DEN,JFK,1132,1701,2427,-24,1
SC000587328,10/1/2018,DTW,CLT,1515,1706,2442,13,3
SC000587349,10/1/2018,ATL,ICT,2009,2123,2459,-12,1
SC000587370,10/1/2018,SLC,MCI,931,1250,2477,-17,1
SC000587391,10/1/2018,GSO,ATL,525,639,2495,-8,1
SC000587412,10/1/2018,MCI,SLC,827,1005,2513,-13,1
SC000587433,10/1/2018,BOS,LAX,1754,2111,2533,-4,1
SC000587454,10/1/2018,ORF,ATL,547,730,2557,-3,1
SC000587475,10/1/2018,PHX,DTW,2300,545,2576,-5,1
SC000587496,10/1/2018,DCA,ATL,654,847,2595,-5,1
SC000587517,10/1/2018,ATL,BOS,1944,2228,2611,123,3
SC000587538,10/1/2018,MCI,SLC,1345,1519,2627,-15,1
SC000587559,10/1/2018,JFK,TPA,1622,1852,2649,1,3
SC000587580,10/1/2018,SFO,CVG,2202,505,2669,-26,1
SC000587601,10/1/2018,SAN,SEA,804,1101,2688,20,3
SC000587622,10/1/2018,ATL,SAN,1515,1633,2709,-22,1
SC000587643,10/1/2018,ATL,SEA,2059,2311,2725,-11,1
SC000587664,10/1/2018,BTV,ATL,559,839,2744,-12,1
SC000587685,10/1/2018,ATL,FAY,2039,2146,2761,-13,1
SC000587706,10/1/2018,FAY,ATL,611,724,2780,5,3
SC000587727,10/1/2018,ATL,VPS,1510,1510,2802,-6,1
SC000587748,10/1/2018,BNA,ATL,1908,2102,2826,-6,1
SC000587769,10/1/2018,SFO,LAX,1725,1913,2851,7,3
SC000587790,10/1/2018,MSP,ORD,1258,1436,2868,7,3
SC000587811,10/1/2018,SFO,LAX,1113,1250,2885,7,3
SC000587832,10/1/2018,ATL,GSO,1456,1606,2906,-6,1
SC000587853,10/1/2018,OAK,SLC,1237,1515,2927,127,3
SC000587874,10/1/2018,PHX,SLC,1831,2102,2946,-18,1
SC000587895,10/1/2018,LAS,BOS,1552,2348,2964,68,3
SC000587916,10/1/2018,MSP,SEA,2004,2158,2982,3,3
SC000587937,10/1/2018,ATL,HOU,1346,1524,2999,25,3
SC000587958,10/2/2018,LAX,JFK,928,1754,40,-18,1
SC000587979,10/2/2018,MEM,ATL,1507,1719,80,0,2
SC000588000,10/2/2018,GSP,ATL,1443,1534,130,-11,1
SC000588021,10/2/2018,ATL,MSP,923,1050,201,19,3
SC000588042,10/2/2018,PVD,DTW,1034,1225,305,-25,1
SC000588063,10/2/2018,SJU,JFK,1644,2036,332,-23,1
SC000588084,10/2/2018,MSY,JFK,1825,2240,357,-8,1
SC000588105,10/2/2018,DTW,MSN,1342,1354,386,-6,1
SC000588126,10/2/2018,ATL,JFK,1354,1607,420,-6,1
SC000588147,10/2/2018,MYR,ATL,1736,1853,443,-16,1
SC000588168,10/2/2018,LAX,SLC,1021,1306,491,-9,1
SC000588189,10/2/2018,ATL,XNA,2121,2206,519,-11,1
SC000588210,10/2/2018,ATL,LEX,2040,2149,545,-5,1
SC000588231,10/2/2018,EWR,ATL,557,800,575,-13,1
SC000588252,10/2/2018,ATL,EWR,1026,1230,670,-6,1
SC000588273,10/2/2018,JAN,ATL,901,1125,693,5,3
SC000588294,10/2/2018,MCO,CVG,1716,1917,720,-14,1
SC000588315,10/2/2018,JFK,LAX,1240,1520,747,22,3
SC000588336,10/2/2018,ATL,MKE,2240,2332,769,-16,1
SC000588357,10/2/2018,TPA,CVG,1243,1456,794,27,3
SC000588378,10/2/2018,ATL,PHL,2216,54,813,31,3
SC000588399,10/2/2018,SLC,DCA,937,1532,832,-10,1
SC000588420,10/2/2018,SFO,DTW,640,1353,854,-31,1
SC000588441,10/2/2018,ATL,BWI,1633,1811,875,-9,1
SC000588462,10/2/2018,FNT,ATL,650,911,894,72,3
SC000588483,10/2/2018,PDX,LAX,915,1135,916,-15,1
SC000588504,10/2/2018,MIA,ATL,820,1010,940,-5,1
SC000588525,10/2/2018,ATL,OMA,1112,1228,963,8,3
SC000588546,10/2/2018,BOS,ATL,1453,1724,981,24,3
SC000588567,10/2/2018,ATL,BHM,1425,1420,1051,1,3
SC000588588,10/2/2018,ATL,CMH,809,933,1069,-10,1
SC000588609,10/2/2018,DAB,ATL,1405,1529,1087,-16,1
SC000588630,10/2/2018,LAX,DTW,2232,526,1106,-34,1
SC000588651,10/2/2018,LGA,FLL,1531,1819,1131,-25,1
SC000588672,10/2/2018,LAX,ATL,1655,2356,1150,-19,1
SC000588693,10/2/2018,ATL,MCO,2003,2125,1166,-12,1
SC000588714,10/2/2018,STL,ATL,553,825,1179,-2,1
SC000588735,10/2/2018,STL,MSP,1706,1901,1197,6,3
SC000588756,10/2/2018,LAS,DTW,2312,545,1217,-40,1
SC000588777,10/2/2018,ATL,MDT,1454,1656,1238,1,3
SC000588798,10/2/2018,BOS,LAX,805,1110,1253,-15,1
SC000588819,10/2/2018,ATL,JAX,2113,2209,1273,-13,1
SC000588840,10/2/2018,MCI,SLC,1747,1919,1292,-19,1
SC000588861,10/2/2018,RIC,ATL,1830,2001,1307,-29,1
SC000588882,10/2/2018,PDX,LAX,1552,1805,1330,-14,1
SC000588903,10/2/2018,ATL,CHS,921,1022,1350,-12,1
SC000588924,10/2/2018,SLC,IND,1659,2218,1373,5,3
SC000588945,10/2/2018,ATL,HOU,1644,1740,1390,-17,1
SC000588966,10/2/2018,ATL,PBI,1840,2015,1408,-10,1
SC000588987,10/2/2018,BWI,ATL,1449,1627,1425,-21,1
SC000589008,10/2/2018,ATL,SFO,1752,1951,1446,-20,1
SC000589029,10/2/2018,ATL,SAV,2225,2316,1465,-18,1
SC000589050,10/2/2018,GEG,MSP,1424,1901,1484,-14,1
SC000589071,10/2/2018,BOS,ATL,823,1104,1501,7,3
SC000589092,10/2/2018,IAD,ATL,556,731,1520,-15,1
SC000589113,10/2/2018,MSP,LAS,647,807,1538,-17,1
SC000589134,10/2/2018,TPA,LAX,659,855,1558,-16,1
SC000589155,10/2/2018,GSP,ATL,1843,1949,1576,-5,1
SC000589176,10/2/2018,MSP,LGA,2004,24,1596,40,3
SC000589197,10/2/2018,LIT,ATL,709,931,1614,-10,1
SC000589218,10/2/2018,SYR,DTW,1351,1504,1634,-32,1
SC000589239,10/2/2018,LAS,MSP,1431,1927,1651,-18,1
SC000589260,10/2/2018,CHS,ATL,1003,1113,1670,-13,1
SC000589281,10/2/2018,MSP,DCA,2014,2321,1689,-17,1
SC000589302,10/2/2018,DTW,FLL,1344,1626,1704,-17,1
SC000589323,10/2/2018,LAX,SEA,750,1014,1721,-42,1
SC000589344,10/2/2018,ATL,CMH,2220,2344,1736,-11,1
SC000589365,10/2/2018,ATL,MDW,1745,1828,1754,-16,1
SC000589386,10/2/2018,ATL,MEM,905,916,1771,-11,1
SC000589407,10/2/2018,ATL,JAX,1752,1905,1789,1,3
SC000589428,10/2/2018,HSV,ATL,1708,1903,1808,-12,1
SC000589449,10/2/2018,FLL,ATL,1403,1541,1827,-21,1
SC000589470,10/2/2018,MYR,ATL,1426,1544,1844,6,3
SC000589491,10/2/2018,ATL,CVG,1024,1146,1863,-5,1
SC000589512,10/2/2018,DTW,SLC,817,1022,1882,-6,1
SC000589533,10/2/2018,LGA,PBI,1525,1809,1902,-24,1
SC000589554,10/2/2018,ATL,EWR,913,1113,1920,-7,1
SC000589575,10/2/2018,RDU,DTW,553,741,1936,-9,1
SC000589596,10/2/2018,DSM,ATL,547,847,1952,-16,1
SC000589617,10/2/2018,ATL,MSY,745,816,1970,6,3
SC000589638,10/2/2018,IAH,ATL,1948,2243,1986,-9,1
SC000589659,10/2/2018,SMF,SLC,1027,1253,2007,-12,1
SC000589680,10/2/2018,ATL,MIA,1627,1806,2025,-9,1
SC000589701,10/2/2018,ATL,SEA,1052,1314,2039,-4,1
SC000589722,10/2/2018,SAT,SLC,556,739,2056,-15,1
SC000589743,10/2/2018,BOS,DTW,2036,2242,2076,97,3
SC000589764,10/2/2018,TPA,ATL,1227,1400,2091,-7,1
SC000589785,10/2/2018,JFK,FLL,1920,2203,2108,-44,1
SC000589806,10/2/2018,SJC,ATL,634,1409,2123,-1,1
SC000589827,10/2/2018,ATL,ORF,1211,1349,2141,3,3
SC000589848,10/2/2018,PHX,ATL,553,1222,2160,-3,1
SC000589869,10/21/2018,ATL,PBI,2139,2309,2346,-16,1
SC000589890,10/21/2018,GSP,ATL,1007,1059,2368,-16,1
SC000589911,10/21/2018,DAB,ATL,1130,1250,2387,-15,1
SC000589932,10/21/2018,MSP,SLC,1930,2110,2407,-7,1
SC000589953,10/21/2018,DEN,JFK,1129,1701,2427,-24,1
SC000589974,10/21/2018,DAL,ATL,1858,2145,2445,1,3
SC000589995,10/21/2018,TPA,JFK,711,939,2464,-23,1
SC000590016,10/21/2018,OKC,ATL,1827,2118,2483,-20,1
SC000590037,10/21/2018,SFO,SEA,1759,1957,2503,-33,1
SC000590058,10/21/2018,ATL,LGA,1239,1502,2524,23,3
SC000590079,10/21/2018,ATL,MCO,1548,1706,2544,-12,1
SC000590100,10/21/2018,MEM,ATL,648,909,2570,4,3
SC000590121,10/21/2018,ATL,IND,2226,2358,2590,-1,1
SC000590142,10/21/2018,CLT,ATL,1038,1143,2609,-11,1
SC000590163,10/21/2018,MCI,SLC,1342,1510,2627,-24,1
SC000590184,10/21/2018,BOS,SEA,649,1020,2651,-3,1
SC000590205,10/21/2018,LAX,MEM,1819,2337,2674,-19,1
SC000590226,10/21/2018,ATL,LIT,1747,1811,2702,-14,1
SC000590247,10/21/2018,ATL,SEA,2101,2306,2725,-16,1
SC000590268,10/21/2018,DTW,RDU,2056,2223,2745,17,3
SC000590289,10/21/2018,SLC,PHX,1058,1125,2764,-18,1
SC000590310,10/21/2018,ATL,DCA,2115,2247,2787,2,3
SC000590331,10/21/2018,MCO,SLC,1840,2107,2808,-18,1
SC000590352,10/21/2018,BOS,ATL,1521,1755,2832,-10,1
SC000590373,10/21/2018,SLC,PHL,1012,1616,2854,-7,1
SC000590394,10/21/2018,VPS,ATL,1427,1637,2873,-6,1
SC000590415,10/21/2018,RSW,DTW,1203,1459,2893,-1,1
SC000590436,10/21/2018,BOS,TPA,730,1036,2913,-28,1
SC000590457,10/21/2018,ATL,CAE,2152,2237,2936,-18,1
SC000590478,10/21/2018,DTW,PHL,2150,2319,2955,-17,1
SC000590499,10/21/2018,MSP,DEN,1129,1228,2975,-21,1
SC000590520,10/21/2018,ATL,PHF,936,1101,2996,-19,1
SC000590541,10/22/2018,LAX,JFK,933,1754,40,-18,1
SC000590562,10/22/2018,DTW,ATL,1733,1945,94,14,3
SC000590583,10/22/2018,PHX,DTW,1230,1908,136,-17,1
SC000590604,10/22/2018,ATL,MSP,911,1041,201,9,3
SC000590625,10/22/2018,DTW,PVD,805,944,305,-15,1
SC000590646,10/22/2018,ATL,CLT,1744,1851,329,-13,1
SC000590667,10/22/2018,EWR,MSP,608,812,359,-2,1
SC000590688,10/22/2018,TUL,ATL,1615,1859,388,-13,1
SC000590709,10/22/2018,SEA,SLC,609,918,423,18,3
SC000590730,10/22/2018,JFK,DEN,2024,2250,449,-22,1
SC000590751,10/22/2018,ATL,TLH,1047,1141,489,-9,1
SC000590772,10/22/2018,GSO,ATL,1843,2001,517,-18,1
SC000590793,10/22/2018,ATL,BTR,2230,2250,542,-15,1
SC000590814,10/22/2018,ATL,SJC,821,1024,572,-1,1
SC000590835,10/22/2018,SJC,SLC,1648,1938,668,7,3
SC000590856,10/22/2018,MSP,FAR,2209,2301,689,-17,1
SC000590877,10/22/2018,SLC,DEN,1409,1528,718,-10,1
SC000590898,10/22/2018,SFO,DTW,1133,1905,745,-19,1
SC000590919,10/22/2018,ATL,MKE,2007,2106,766,-10,1
SC000590940,10/22/2018,TPA,CVG,1216,1423,794,-6,1
SC000590961,10/22/2018,SDF,ATL,1539,1650,812,-20,1
SC000590982,10/22/2018,SLC,DCA,940,1539,832,-3,1
SC000591003,10/22/2018,LAS,LAX,1759,1913,853,1,3
SC000591024,10/22/2018,MSP,CLT,1805,2124,874,-1,1
SC000591045,10/22/2018,ATL,GSP,2122,2208,893,-12,1
SC000591066,10/22/2018,PDX,LAX,927,1140,916,-15,1
SC000591087,10/22/2018,DCA,SLC,1635,1907,939,-22,1
SC000591108,10/22/2018,DTW,LGA,1725,1859,959,-11,1
SC000591129,10/22/2018,ATL,BOS,1510,1804,980,17,3
SC000591150,10/22/2018,ATL,ROC,918,1112,1038,-11,1
SC000591171,10/22/2018,ATL,DTW,1239,1430,1063,-7,1
SC000591192,10/22/2018,ATL,GPT,914,927,1081,2,3
SC000591213,10/22/2018,RDU,LAX,710,949,1097,9,3
SC000591234,10/22/2018,ATL,MDW,1430,1517,1116,-6,1
SC000591255,10/22/2018,AUS,DTW,1728,2106,1139,-16,1
SC000591276,10/22/2018,ATL,CLE,1444,1614,1158,-10,1
SC000591297,10/22/2018,DFW,ATL,1429,1720,1171,-25,1
SC000591318,10/22/2018,DTW,BNA,1544,1610,1185,-13,1
SC000591339,10/22/2018,ATL,IAD,2218,2349,1201,-20,1
SC000591360,10/22/2018,ATL,MSN,1535,1634,1223,-8,1
SC000591381,10/22/2018,ATL,TUS,1048,1138,1240,-6,1
SC000591402,10/22/2018,GPT,ATL,554,804,1256,-15,1
SC000591423,10/22/2018,DFW,MSP,624,834,1275,-26,1
SC000591444,10/22/2018,MSY,ATL,1633,1911,1293,8,3
SC000591465,10/22/2018,EYW,ATL,1734,1922,1310,-8,1
SC000591486,10/22/2018,DTW,STL,2005,2040,1331,146,3
SC000591507,10/22/2018,HSV,ATL,1411,1559,1348,-14,1
SC000591528,10/22/2018,ATL,GRR,857,1042,1367,-5,1
SC000591549,10/22/2018,MSN,MSP,620,720,1386,-24,1
SC000591570,10/22/2018,DTW,MCO,2010,2226,1405,-32,1
SC000591591,10/22/2018,XNA,ATL,1245,1516,1421,-13,1
SC000591612,10/22/2018,AUS,MSP,1110,1342,1440,-14,1
SC000591633,10/22/2018,GRR,ATL,1337,1523,1458,-4,1
SC000591654,10/22/2018,SAV,ATL,1800,1914,1475,-1,1
SC000591675,10/22/2018,SEA,MSP,1520,2037,1492,92,3
SC000591696,10/22/2018,DTW,DEN,845,954,1511,-17,1
SC000591717,10/22/2018,SEA,JFK,1601,11,1527,149,3
SC000591738,10/22/2018,BOS,TPA,1545,1925,1545,15,3
SC000591759,10/22/2018,ATL,RDU,1253,1409,1564,-11,1
SC000591780,10/22/2018,MSP,DTW,630,912,1582,0,2
SC000591801,10/22/2018,ANC,MSP,2151,603,1601,-10,1
SC000591822,10/22/2018,ORD,LGA,804,1117,1620,42,3
SC000591843,10/22/2018,ATL,HOU,821,929,1638,-2,1
SC000591864,10/22/2018,ATL,MSY,1937,2006,1655,-6,1
SC000591885,10/22/2018,DCA,MSP,1450,1639,1671,8,3
SC000591906,10/22/2018,MSP,DCA,2016,2320,1689,-18,1
SC000591927,10/22/2018,TPA,DTW,1829,2105,1703,62,3
SC000591948,10/22/2018,MSP,LAX,650,852,1719,-3,1
SC000591969,10/22/2018,DTW,BNA,713,750,1734,-8,1
SC000591990,10/22/2018,SLC,SAT,2204,150,1753,96,3
SC000592011,10/22/2018,SEA,MSP,1632,2216,1770,83,3
SC000592032,10/22/2018,TLH,ATL,1806,1912,1786,9,3
SC000592053,10/22/2018,RDU,ATL,1323,1456,1803,20,3
SC000592074,10/22/2018,DTW,SEA,1749,1939,1823,-13,1
SC000592095,10/22/2018,DTW,LAS,1201,1325,1840,-5,1
SC000592116,10/22/2018,MSP,SEA,1431,1551,1857,-14,1
SC000592137,10/22/2018,PHX,MSP,1132,1624,1874,-21,1
SC000592158,10/22/2018,BOS,TPA,1941,2302,1894,-6,1
SC000592179,10/22/2018,HOU,ATL,1315,1558,1912,-28,1
SC000592200,10/22/2018,DTW,PDX,829,1016,1929,-13,1
SC000592221,10/22/2018,BZN,MSP,1336,1646,1945,-14,1
SC000592242,10/22/2018,ATL,DCA,1344,1517,1963,-10,1
SC000592263,10/22/2018,PVD,DTW,1652,1851,1980,-13,1
SC000592284,10/30/2018,ECP,ATL,1428,1630,2506,-12,1
SC000592305,10/30/2018,LAX,PDX,2045,2322,2538,42,3
SC000592326,10/30/2018,MEM,ATL,655,905,2570,-8,1
SC000592347,10/30/2018,SLC,DTW,1348,1848,2596,-36,1
SC000592368,10/30/2018,ATL,BWI,1511,1650,2613,-13,1
SC000592389,10/30/2018,SLC,ABQ,1653,1831,2637,-8,1
SC000592410,10/30/2018,ATL,PHX,1427,1526,2664,2,3
SC000592431,10/30/2018,LGA,BOS,1854,1959,2692,-24,1
SC000592452,10/30/2018,PDX,ATL,1256,2016,2715,-12,1
SC000592473,10/30/2018,CMH,MSP,649,807,2738,16,3
SC000592494,10/30/2018,DFW,SLC,1752,1929,2762,-13,1
SC000592515,10/30/2018,ATL,BOS,1251,1512,2792,-13,1
SC000592536,10/30/2018,SLC,FLL,1711,2324,2824,-17,1
SC000592557,10/30/2018,LAS,SLC,1851,2114,2849,-8,1
SC000592578,10/30/2018,ATL,VPS,1340,1337,2873,-9,1
SC000592599,10/30/2018,ATL,CVG,2219,2336,2902,-6,1
SC000592620,10/30/2018,SLC,IAH,2014,4,2926,-19,1
SC000592641,10/30/2018,MHT,DTW,647,838,2954,-24,1
SC000592662,10/30/2018,MSP,SEA,2004,2147,2982,-6,1
SC000592683,10/31/2018,PDX,LAX,1222,1417,68,-33,1
SC000592704,10/31/2018,ATL,DCA,1059,1246,150,7,3
SC000592725,10/31/2018,ATL,PHL,850,1039,301,-20,1
SC000592746,10/31/2018,SJU,JFK,654,1042,326,-10,1
SC000592767,10/31/2018,SEA,LAS,745,1019,354,-10,1
SC000592788,10/31/2018,LGA,ORD,1909,2033,387,-27,1
SC000592809,10/31/2018,ATL,CAE,1916,2011,433,-8,1
SC000592830,10/31/2018,ATL,TLH,2237,2329,485,-15,1
SC000592851,10/31/2018,ANC,SEA,556,953,518,-45,1
SC000592872,10/31/2018,ATL,SJU,957,1331,559,-1,1
SC000592893,10/31/2018,ATL,CHA,2151,2232,662,-8,1
SC000592914,10/31/2018,MKE,DTW,1252,1456,683,-13,1
SC000592935,10/31/2018,MSP,SNA,1739,1916,716,-29,1
SC000592956,10/31/2018,SFO,DTW,1135,1915,745,-5,1
SC000592977,10/31/2018,ATL,MKE,2245,2337,769,-9,1
SC000592998,10/31/2018,CHA,ATL,1200,1246,795,-15,1
SC000593019,10/31/2018,MSP,BWI,1739,2049,821,-23,1
SC000593040,10/31/2018,GSP,ATL,807,903,845,-9,1
SC000593061,10/31/2018,LAX,JFK,1137,1928,865,-16,1
SC000593082,10/31/2018,BOI,MSP,828,1204,887,-5,1
SC000593103,10/31/2018,JFK,DEN,1920,2140,909,-36,1
SC000593124,10/31/2018,LAS,JFK,1021,1759,935,-17,1
SC000593145,10/31/2018,LGA,DTW,553,748,964,-2,1
SC000593166,10/31/2018,IAH,ATL,937,1228,986,-12,1
SC000593187,10/31/2018,SLC,SNA,1505,1542,1056,-28,1
SC000593208,10/31/2018,ATL,HSV,2316,2300,1075,26,3
SC000593229,10/31/2018,DEN,SEA,634,857,1104,9,3
SC000593250,10/31/2018,LGA,DTW,1222,1417,1145,-11,1
SC000593271,10/31/2018,VPS,ATL,1754,1959,1167,-29,1
SC000593292,10/31/2018,MSP,DCA,1511,1820,1187,-15,1
SC000593313,10/31/2018,SLC,LAX,2005,2110,1211,-4,1
SC000593334,10/31/2018,ATL,MDT,937,1111,1235,-17,1
SC000593355,10/31/2018,PVD,ATL,556,824,1263,-16,1
SC000593376,10/31/2018,DTW,DCA,711,824,1287,-23,1
